# wikipedia-top.tsv  -- aggregated (reading, kanji, count) from mine_wikipedia.ps1
# generated from 9009 raw rows, 1821 distinct pairs
# columns: reading<TAB>kanji<TAB>count
げんご	言語	220
てき	的	112
ねん	年	95
しよう	使用	95
かいはつ	開発	95
りよう	利用	82
ばあい	場合	81
きのう	機能	67
かのう	可能	65
か	化	64
つき	月	63
めいれい	命令	62
ていきょう	提供	60
せい	性	60
がた	型	57
じっこう	実行	54
ひょうげん	表現	50
ひつよう	必要	48
じっそう	実装	47
すう	数	43
じょう	上	42
しょり	処理	42
まけ	負	40
じょうほう	情報	39
しゃ	者	37
かんすう	関数	36
かんれん	関連	35
がいぶ	外部	35
けいさん	計算	35
こうぞう	構造	35
ね	値	34
どうさ	動作	34
れい	例	34
たいおう	対応	33
ていぎ	定義	33
じ	時	32
にち	日	32
きおく	記憶	32
きじゅつ	記述	32
せっけい	設計	31
たとえば	例えば	31
おこなう	行う	31
よう	用	31
すうち	数値	30
ご	語	29
ふごう	符号	29
さんしょう	参照	29
かん	間	29
さくせい	作成	28
いか	以下	28
ばん	版	28
こうかい	公開	28
ほうしき	方式	27
おなじ	同じ	27
つかわ	使わ	27
もちい	用い	26
つかっ	使っ	26
ひょうじゅん	標準	26
おおく	多く	26
ほすう	補数	26
きかい	機械	26
いっぱん	一般	25
ぎじゅつ	技術	25
くだり	行	25
ひょうじ	表示	25
かんきょう	環境	25
ことなる	異なる	25
ほうほう	方法	24
へんかん	変換	23
きゃくちゅう	脚注	23
ち	値	22
へんすう	変数	22
こうもく	項目	22
えいぞく	永続	22
ふくま	含ま	22
かんり	管理	22
かくのう	格納	22
かそう	仮想	21
よびだし	呼び出し	21
そうち	装置	21
こうせい	構成	21
がわ	側	21
もんだい	問題	20
けい	系	20
さいよう	採用	20
にゅうりょく	入力	20
しよう	仕様	20
へんこう	変更	20
かいせき	解析	20
ばんごう	番号	19
いぞん	依存	19
そうさ	操作	19
してい	指定	19
げんざい	現在	19
せいぎょ	制御	19
けいしき	形式	19
せいせい	生成	19
ろんり	論理	19
そんざい	存在	18
ぶ	部	18
おこなわ	行わ	18
ぶん	文	18
ごかん	互換	18
つうしん	通信	18
みず	水	18
かず	数	18
